topic_id	ref_id	s1	s2	anno_1	anno_2	anno_average
2	2.4.1	Die Schüler wollen zwar spät anfangen, aber auch früh aufhöhren und beides geht nicht.	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.3.3	Schlafmangel schränkt die Leistungsfähigkeit ein, führt zu Konzentrations- und Ausdauerstörungen und macht schlechte Laune	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.4.4	Viel weniger freie Zeit am Nachmittag.	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.3.4	besser für die Spättypen, bessere Laune haben	Bei späterem Schulbeginn können Fehlzeiten weniger werden	0	0	0
2	2.4.4	Das Schulbussystem zu reorganisieren, wenn die Schüler alle zu unterschiedlichen Zeiten beginnen.	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.4.4	Verschiedene Schulstartuhrzeiten würde zu Problemen mit den Schulbussen führen	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.4.5	Tageslicht spielt entscheidende Rolle für Leistungsfähigkeit ( permantente Sommerzeit schwierig)	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	2	3	2.5
2	2.3.4	Sonnenlicht beeinflusst die Leistungsfähigkeit positiv	Bei späterem Schulbeginn können Fehlzeiten weniger werden	0	0	0
2	2.4.5	Der Schultag würde sich bis in die Mittagszeit erstrecken, so dass jede Schule eine eigene Kantine bereitstellen müsste.	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.3.1	Die Schüler können sich besser Konzentrieren.	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	0	0	0
2	2.4.3	Es wäre schwierig für die Kinder, die mit dem Bus nach Schule fahren.	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.4.3	Der Transport (durch Schulbusse) wird beeinträchtigt.	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.3.1	besser für die Spättypen, bessere Laune haben	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	1	1	1
2	2.3.2	Die Fehlzeiten wären geringer	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.3.3	mache wacher und leistungsfähig	US-Studie zeigt Vorteile des späteren Schulanfangs	1	0	0.5
2	2.4.5	Ein späterer Schulbeginn bedeutet, dass Nachmittags auch noch gearbeitet wird	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.4.5	Schüler stehen lieber früh auf, als Nachmittags Schule zu haben	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.3.3	Weniger Abwesenheiten	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.4.3	Es wäre schwierig, den Busverkehr und den späteren Schulbeginn unter einen Hut zu bringen.	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.4.1	Die Kinder mussten im Dunkeln zur Schule gehen	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.4.2	Die Schule endet später.	Mit späterem Schulanfang hört die Schule auch später auf	3	3	3
2	2.4.2	Viel weniger freie Zeit am Nachmittag.	Mit späterem Schulanfang hört die Schule auch später auf	1	1	1
2	2.4.1	Es wäre schwierig für die Kinder, die mit dem Bus nach Schule fahren.	Umstellung der Schulbusse auf dem Land wäre problematisch	2	3	2.5
2	2.4.5	Mit der Zeitumstellung im Winter ist ein späterer Schulanfang nicht notwendig.	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	1	1	1
2	2.4.5	Der freie Nachmittag ist für die Studenten noch wichtiger, als das späte Aufstehen.	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.4.1	Es kann chaotisch sein, den Fahrplan der Schulbusse zu organisieren, wenn die Schulen unterschiedliche Startzeiten haben.	Umstellung der Schulbusse auf dem Land wäre problematisch	2	3	2.5
2	2.3.1	Weniger Abwesenheiten	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	0	0	0
2	2.3.2	höhere Leistungsfähigkeit durch Arbeiten bei mehr Tageslicht	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	1	0	0.5
2	2.4.2	Für Schulbusse wären unterschiedliche Zeiten problematisch	Mit späterem Schulanfang hört die Schule auch später auf	0	0	0
2	2.4.5	Schulunterricht wuerde Nachmittags sein	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.3.2	Weniger Abwesenheiten	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.1.1	Vor- und Nachteile einer Verschiebung des täglichen Schulbeginns	Soll die Schule morgens später anfangen?	1	3	2
2	2.4.1	Student:innen bevorzugen es, den Nachmittag frei zu haben.	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.4.3	Wenn die Schule später startet, würde die Schulzeit weiter in die Nachmittagszeit reichen, wodurch die Freizeit der Jugendlichen reduziert werden würde	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	3	2	2.5
2	2.3.4	Die Konzentration der Schüler verbesserte sich	Bei späterem Schulbeginn können Fehlzeiten weniger werden	0	0	0
2	2.4.1	Die Schüler müssen bis später am Tag bleiben und zwischen den Unterrichtsstunden ein Mittagessen erhalten	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.3.3	Die Schüler würden besser gelaunt sein	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.4.4	Probleme mit der Busverbindung dann	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.4.4	Diskrepanzen zwischen den Schulen	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.3.1	Spättypen: Schlafmangel wenn Beginn um 8 Uhr	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	2	1	1.5
2	2.4.3	Ein späterer Schulbeginn würde womöglich eine Mittagsbetreuung notwendig machen	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.3.3	Schlafmangel schränkt die Leistungsfähigkeit ein, führt zu Konzentrations- und Ausdauerstörungen und macht schlechte Laune	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.3.1	Verringerte Fehlzeiten	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	0	0	0
2	2.4.4	der Unterricht geht bis in den Mittag, Betreuung und Verpflegung sind notwendig	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	2	2	2
2	2.4.2	Längere Lektionen	Mit späterem Schulanfang hört die Schule auch später auf	1	2	1.5
2	2.4.4	Der freie Nachmittag ist den Schülern noch wichtiger, als das späte Aufstehen.	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.4.3	Die Schulbusse fahren oft mehrere Schulen ab und das führt bei unterschiedlichem Unterrichtsbeginn zu Problemen.	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.4.4	Der Unterricht würde auch nach der Mittagspause stattfinden	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	1	0	0.5
3	3.4.6	man sollte derzeitige Probleme schon im Unterricht einbinden, aber nicht komplett verwerfen	Bei Zusammenschluss von Fächern gibt es zu wenig Zeit für jedes einzelne Fach	0	0	0
3	3.4.3	Speziell Erdkunde sei kein Pflichtfach und wird daher zu wenig unterrichtet	Andere Staaten wie Italien führen eigenes Schulfach über Klimawandel ein	0	0	0
3	3.3.5	aufgrund begrenzter Stunden sollte die Bedeutung einzelner Fächer nicht umgewichtet werden; auch andere Themen, die in anderen Fächern behandelt werden, sind wichtig	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.3.1	Die Lehrvernatwortlichen und deren gesamte Generation wolle nicht selbst das Problem beheben. Zitat:,,Alles, wovor wir uns selbst drücken, sollen die Schulen auch noch in die bereits überladenen Stundenpläne quetschen."	Lehrpläne sind bereits überladen	2	0	1
3	3.3.3	gesellschaftliche Probleme werden an Kinder abgeschoben	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.4.6	Der Autor widerspricht der Tatsache, dass nur ein Lehrer für mehrere Fächer angegeben wird und dass der Lehrer offensichtlich nicht in allen Fächern vorbereitet ist	Bei Zusammenschluss von Fächern gibt es zu wenig Zeit für jedes einzelne Fach	0	0	0
3	3.1.1	Das Problem der unflexiblen Schulfächer	Soll das Thema Klimawandel in einem eigenen Schulfach unterrichtet werden?	0	0	0
3	3.4.5	Erdkunde wird aber laut Experten zu wenig unterrichtet und steht dann oft in Konkurrenz zu anderen Fächern wie Geschichte oder Politik.	Erdkunde als Fach verliert an Bedeutung	2	3	2.5
3	3.2.2	Der Autor befürwortet die Aufnahme eines Themas zum Klimawandel, räumt jedoch ein, dass es nur wenige Stunden gibt und dass einige Themen nur wenige behandelt werden	Klimawandel soll in fachübergreifenden Projekten behandelt werden	1	0	0.5
3	3.4.4	keine Rücksicht auf die individuellen Bedürfnisse der Schüler	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	0	0	0
3	3.3.4	Verantwortung für Klimakrise sollte nicht nur auf Schüler*innen lasten	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	2	3	2.5
3	3.3.3	Der Autor ist der Meinung, dass die richtig organisierte Vereinigung von Schulfächern viele Vorteile hat.	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.5	das Thema Klimawandel sollte nicht nur in Geografie unterrichtet werden, da dieses Fach immer mehr an Popularität verliert	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	1	0.5
3	3.3.5	Es ist eine bessere Alternative, als einfach neue Schulfächer zu schaffen, da die es politisch gerade populärer oder brisanter ist.	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.4.6	Klimawandel meist erst in Oberstufe auf dem Lernplan, da ist Erdkunde in der Regel abwählbar und es isr sehr wahrscheinlich, dass viele Kinder während ihrer Schulzeit das Thema nie behandeln	Bei Zusammenschluss von Fächern gibt es zu wenig Zeit für jedes einzelne Fach	0	0	0
3	3.3.4	Es hätte zur Folge, dass für jedes einzelne Fach insgesamt weniger Zeit vorhanden ist.	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.4.2	Alles, wovor wir uns selbst drücken, sollen die Schulen auch noch in die bereits überladenen Stundenpläne quetschen.	Lehrpläne für Erdkunde variieren stark	0	0	0
3	3.3.5	Es besteht eine gesamtgesellschaftliche Verantwortung	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.4.6	Lehrpläne müssen an gesellschaftliche Herausforderungen und wissenschaftliche Erkenntnisse angepasst werden	Bei Zusammenschluss von Fächern gibt es zu wenig Zeit für jedes einzelne Fach	0	0	0
3	3.4.4	Zusammenschlüsse von Fächern, die dauerhaft gemeinsam unterrichtet werden, sind bei Fachdidaktikern zwar oft unbeliebt	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	0	0	0
3	3.3.4	Es gibt schon ein Fach, in dem der Klimawandel einen Platz hat, nämlich Erdkunde bzw. Geographie.	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.3.3	Klimawandel wird teilweise bereits in Erdkunde bearbeitet	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	4	4	4
3	3.2.3	Klimawandel ist das größte Problem der Menschheit, deshalb braucht es umfassende Bildung und Wissen zu dessen Auswirkungen	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	0	0	0
3	3.3.2	Überforderung	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	1	0	0.5
3	3.3.2	Der Autor schlägt die Einführung von außerschulischen Aktivitäten vor, um den bereits vorhandenen Unterricht zu unterstützen, um die Lehrer zu unterstützen und die Lehrkräfte nicht zu überlasten	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	1	1	1
3	3.3.5	Verantwortung für Klimakrise sollte nicht nur auf Schüler*innen lasten	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.1.2	Das Problem der unflexiblen Schulfächer	Wie soll man aktuelle Themen wie den Klimawandel in den Schulunterricht integrieren?	1	2	1.5
3	3.4.2	oft ein Thema für das Lehrer nicht ausgebildet sind	Lehrpläne für Erdkunde variieren stark	0	0	0
3	3.3.2	Fachübergreifende Projekte könnten komplexe Themenfelder, wie den Klimawandel bestmöglich und effizient unterrichten (z.B. Politik-Wirtschaft-Erdkunde)	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.4.5	Problemstellung: Kinder brauchen "Glück" mit ihren Lehrern um in Erdkunde den Klimawandel zu behandeln	Erdkunde als Fach verliert an Bedeutung	0	0	0
3	3.4.4	Lehrer benötigen Curricula um aktuelle Themen zu behandeln	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	0	0	0
3	3.3.4	Klimawandel als fachübergreifendes Problem	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.3.1	Zum Vorhandensein des Klimawandels im Lehrplan	Lehrpläne sind bereits überladen	0	0	0
3	3.2.1	um der Komplexität der Themas gerecht zu werden, sollte eine Kombination von Fächern wie Geschichte, Politik und Geografie dieses Thema bearbeiten, z.B. im Rahmen eines Projekts	Es soll kein eigenes Schulfach über den Klimawandel geben	1	1	1
3	3.2.2	Aber kein eigenes Fach, sondern im Geographie-Unterricht oder fächerübergreifend zwischen Geographie, Geschichte und Politik	Klimawandel soll in fachübergreifenden Projekten behandelt werden	2	2	2
3	3.3.6	Zum Vorhandensein des Klimawandels im Lehrplan	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.6	Der Autor ist der Meinung, dass die richtig organisierte Vereinigung von Schulfächern viele Vorteile hat.	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	2	3	2.5
3	3.3.5	Mit Geographie gibt es schon ein Fach, das Klimawandel behandeln könnte	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.3.5	Fachübergreifende Projekte könnten komplexe Themenfelder, wie den Klimawandel bestmöglich und effizient unterrichten (z.B. Politik-Wirtschaft-Erdkunde)	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	2	1	1.5
3	3.4.3	Lehrpläne müssen an gesellschaftliche Herausforderungen und wissenschaftliche Erkenntnisse angepasst werden	Andere Staaten wie Italien führen eigenes Schulfach über Klimawandel ein	0	0	0
3	3.3.5	Lehrplan ist ohnehin schon mit Stoff voll genug	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.4.5	Die Einführung eines neuen Fachs wäre zu viel für die Schulstunden, außerdem wird die Geographie sehr wenig und sehr m behandelt	Erdkunde als Fach verliert an Bedeutung	1	2	1.5
3	3.2.1	Klimawandel ist das größte Problem der Menschheit, deshalb braucht es umfassende Bildung und Wissen zu dessen Auswirkungen	Es soll kein eigenes Schulfach über den Klimawandel geben	0	0	0
3	3.3.6	es gibt zu viele Schulfächer in der Schule	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.1	Themen können in derzeitigem Stoff eingebaut werden	Lehrpläne sind bereits überladen	0	0	0
3	3.3.5	Studenten sollten ein vernünftiges Programm haben	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.2.3	Einen Platz im Lehrplan braucht der Klimawandel trotzdem.	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	1	0	0.5
3	3.2.3	Die Kernposition der Autorin ist, das man nicht eigenes Schulfach für den Klimawandel schaffen soll.	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	0	0	0
3	3.3.5	Im Zuge gesellschaftspolitischer Schlagzeilen wird häufig ein neues Schulfach gefordert, welches sich mit diesem Thema auseinandersetzt. Diese Forderungen sind temporär und ,,Weder ein altes, noch ein neues Fach sollte ein anderes an den Rand drängen können, nur weil es politisch gerade populärer oder brisanter ist."	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.4.4	Die Einführung eines neuen Fachs wäre zu viel für die Schulstunden, außerdem wird die Geographie sehr wenig und sehr m behandelt	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	1	1	1
3	3.3.4	es gibt zu wenig Lehrer	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.3.6	Die Problematik des Klimawandels wird bereits in Erdkunde behandelt	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.6	Der Autor schlägt die Einführung von außerschulischen Aktivitäten vor, um den bereits vorhandenen Unterricht zu unterstützen, um die Lehrer zu unterstützen und die Lehrkräfte nicht zu überlasten	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.4.2	Schülern muss fundiertes Wissen über Klimawandel vermittelt werden, da ihr Verhalten seine Eindämmung maßgeblich beeinflussen wird	Lehrpläne für Erdkunde variieren stark	0	0	0
3	3.2.3	Der Autor argumentiert, dass Geographie in jeder Hinsicht wichtig ist und jungen Menschen beigebracht werden sollte, Hass und globale Erwärmung zu bekämpfen	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	0	0	0
3	3.3.4	Überforderung	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	1	1	1
3	3.4.3	Erdkunde wird aber laut Experten zu wenig unterrichtet und steht dann oft in Konkurrenz zu anderen Fächern wie Geschichte oder Politik.	Andere Staaten wie Italien führen eigenes Schulfach über Klimawandel ein	0	0	0
3	3.4.6	Erdkunde wird aber laut Experten zu wenig unterrichtet und steht dann oft in Konkurrenz zu anderen Fächern wie Geschichte oder Politik.	Bei Zusammenschluss von Fächern gibt es zu wenig Zeit für jedes einzelne Fach	0	0	0
3	3.2.2	Klimawandel muss im der Schule behandelt werden, aber nicht in einem eigenen Fach	Klimawandel soll in fachübergreifenden Projekten behandelt werden	2	1	1.5
3	3.2.1	Schulfächer sollten nicht nach Brisanz oder Popularität ständig in ihrer Bedeutung angepasst werden	Es soll kein eigenes Schulfach über den Klimawandel geben	1	0	0.5
3	3.3.6	es gibt zu wenig Lehrer	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.4.1	Erdkunde ist in der Oberstufe, wo das Thema behandelt wird, nicht verpflichtend	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	0	0	0
3	3.2.1	zu starre Herangehensweise an die Themen in der Schule - zu sehr auf ein Thema konzentriert	Es soll kein eigenes Schulfach über den Klimawandel geben	0	0	0
3	3.1.1	das Problem des Fehlens eines kohärenten Programms	Soll das Thema Klimawandel in einem eigenen Schulfach unterrichtet werden?	0	0	0
3	3.3.3	Neue Schulfächer werden für sehr viele gesellschaftliche Probleme gefordert (Ernährung, mangelnde Erste Hilfe-Fähigkeiten, Wirtschaftsunwissen, Benehmen)	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.1	Durch Zusammenschluss von Fächern erhält jedes einzelne ingesamt mehr Zeit.	Lehrpläne sind bereits überladen	0	0	0
3	3.3.5	Es gibt schon ein Fach, in dem der Klimawandel einen Platz hat, nämlich Erdkunde bzw. Geographie	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.4.1	Alles, wovor wir uns selbst drücken, sollen die Schulen auch noch in die bereits überladenen Stundenpläne quetschen.	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	0	0	0
3	3.4.4	oft ein Thema für das Lehrer nicht ausgebildet sind	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	0	0	0
3	3.4.6	Zu wenige wissen, wie man Geld richtig anlegt oder eine Steuererklärung macht: Auch da soll Wirtschaftsunterricht die Lösung sein.	Bei Zusammenschluss von Fächern gibt es zu wenig Zeit für jedes einzelne Fach	0	0	0
3	3.3.4	mehr Zeit für ein Thema	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.4.1	Lehrpläne müssen an gesellschaftliche Herausforderungen und wissenschaftliche Erkenntnisse angepasst werden	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	4	4	4
3	3.3.5	Klimawandel als fachübergreifendes Problem	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	2	2	2
3	3.2.1	kein einheitlicher Unterricht in der Schule	Es soll kein eigenes Schulfach über den Klimawandel geben	0	0	0
3	3.4.2	Widerstände von Fachdidaktikern gegen fachübergreifende Projekte	Lehrpläne für Erdkunde variieren stark	0	0	0
3	3.2.3	kein einheitlicher Unterricht in der Schule	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	0	0	0
3	3.4.5	der Autor will entscheiden, was die Schüler lernen sollen	Erdkunde als Fach verliert an Bedeutung	0	0	0
3	3.3.4	Weil etwa der Klimawandel kein allein geografisches Thema ist, sondern auch ein politisches, historisches und wirtschaftliches	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.4.1	andere Länder haben bereits durch Änderungen im Lehrplan reagiert	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	0	0	0
3	3.2.1	Die Kernposition der Autorin ist, das man nicht eigenes Schulfach für den Klimawandel schaffen soll.	Es soll kein eigenes Schulfach über den Klimawandel geben	3	4	3.5
3	3.4.5	Erdkunde ist in der Oberstufe, wo das Thema behandelt wird, nicht verpflichtend	Erdkunde als Fach verliert an Bedeutung	1	1	1
3	3.2.3	Schüler wissen nicht genug über den Klimawandel	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	0	0	0
3	3.1.1	Und der Konkurrenzkampf zwischen den Fächern	Soll das Thema Klimawandel in einem eigenen Schulfach unterrichtet werden?	0	0	0
3	3.3.4	Der Autor ist der Meinung, dass die richtig organisierte Vereinigung von Schulfächern viele Vorteile hat.	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.3.1	Es besteht eine gesamtgesellschaftliche Verantwortung	Lehrpläne sind bereits überladen	0	0	0
3	3.4.2	Klimawandel meist erst in Oberstufe auf dem Lernplan, da ist Erdkunde in der Regel abwählbar und es isr sehr wahrscheinlich, dass viele Kinder während ihrer Schulzeit das Thema nie behandeln	Lehrpläne für Erdkunde variieren stark	1	1	1
3	3.3.2	das Thema Klimawandel sollte nicht nur in Geografie unterrichtet werden, da dieses Fach immer mehr an Popularität verliert	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.4.2	der Autor will entscheiden, was die Schüler lernen sollen	Lehrpläne für Erdkunde variieren stark	0	0	0
3	3.3.5	Überforderung	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.3.1	wir müssen die Kinder verlangsamen, damit sie die Probleme selbst lösen und nicht alles, was sie in der Schule gelernt haben	Lehrpläne sind bereits überladen	0	0	0
3	3.2.1	Klimawandel muss im der Schule behandelt werden, aber nicht in einem eigenen Fach	Es soll kein eigenes Schulfach über den Klimawandel geben	2	3	2.5
3	3.3.6	Weil etwa der Klimawandel kein allein geografisches Thema ist, sondern auch ein politisches, historisches und wirtschaftliches	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	2	2	2
3	3.4.4	Der Klimawandel sollte in der Schule behandelt werden, damit SuS fundierte Informationen darüber erhalten, nicht auf Falschinformationen reinfallen und ihr Verhalten auch anpassen können	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	0	0	0
3	3.3.2	Es besteht eine gesamtgesellschaftliche Verantwortung	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	1	0.5
3	3.3.2	mit Erdkunde gibt es bereits ein Fach, das thematisch den Klimawandel umfassen kann	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.1.2	Und der Konkurrenzkampf zwischen den Fächern	Wie soll man aktuelle Themen wie den Klimawandel in den Schulunterricht integrieren?	0	0	0
3	3.3.3	mehr Fachlehrer für ein Thema	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.2.3	um der Komplexität der Themas gerecht zu werden, sollte eine Kombination von Fächern wie Geschichte, Politik und Geografie dieses Thema bearbeiten, z.B. im Rahmen eines Projekts	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	2	2	2
3	3.3.6	Mit Geographie gibt es schon ein Fach, das Klimawandel behandeln könnte	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.4.4	Lehrpläne für Geographie sind nicht einheitlich gegeben	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	1	0	0.5
3	3.3.4	Es ist eine bessere Alternative, als einfach neue Schulfächer zu schaffen, da die es politisch gerade populärer oder brisanter ist.	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.3.5	viele Lehrer sind nichtmal auf ihr jeweiliges Fach passend ausgebildet	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.3.1	Es gibt schon ein Fach, in dem der Klimawandel einen Platz hat, nämlich Erdkunde bzw. Geographie	Lehrpläne sind bereits überladen	0	0	0
3	3.3.4	Zum Vorhandensein des Klimawandels im Lehrplan	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.4.3	Der Klimawandel sollte in der Schule behandelt werden, damit SuS fundierte Informationen darüber erhalten, nicht auf Falschinformationen reinfallen und ihr Verhalten auch anpassen können	Andere Staaten wie Italien führen eigenes Schulfach über Klimawandel ein	0	0	0
3	3.2.1	Klimawandel sollte mehr in der Schule thematisiert werden	Es soll kein eigenes Schulfach über den Klimawandel geben	0	0	0
3	3.3.6	Wirtschaft und Geografie werden ohnehin schon oft fachfremd unterrichtet, also von Lehrern, die gar nicht dafür ausgebildet wurden.	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.4	Es sollten sich auch ältere Menschen in der Gesellschaft, die nicht mehr in die Schule gehen, mit solchen Themen auseinandersetzen und es nicht nur auf die jüngeren in den Schulen abwälzen.	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	2	2	2
3	3.2.3	Zusammenschluss von Schulfächern wäre sinnvoller	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	3	4	3.5
